0	11.7925533746	16.0082159378	16.2456840048	16.8605265671	24.719450546	28.2440013787	28.9889453089	33.3896665973	35.539385459	45.5706084665	45.9879849574	50.0472914343	50.8819552942	52.1337660339	56.6338522805	57.8839071309	60.0971482022	63.9308602878	67.5203306774	69.8206135739	70.9120014421	71.3944225886	77.1108651705	78.4642284911	82.0336659314	84.5123175692	86.3558418692	87.2408273419	95.2505291026	97.4432067519	97.8338254491	103.952339366	120.977798259	123.80755343	132.447914283	148.996380255	156.147585697	162.030942887	163.342674784	167.21707778	168.939899604	169.032127016	175.487571553	177.139113719	180.894246265	183.823706846	194.346603594	211.856907073	228.468112268	230.407687736	233.175589187	237.865232381	256.849455852	259.521925308	285.123577726	296.445376901	298.140331758	298.881793105	301.591443792	306.257270691	320.726477046	339.146202086	350.286731639	362.51226901	398.414988475	399.852938577	467.184970189	469.41643115	487.913228592	491.543036787	533.57718624	544.004030142	549.647333566	562.418354328	576.474490592	589.735086372	616.182742172	616.427199574	619.579240211	644.127827005	683.921097337	728.123067619	729.425473176	731.721154623	739.640794726	832.706158107	885.270634466	919.616260167	933.74407687	1108.12712994	1155.76942681	1225.0109128	1241.04703259	1399.92910483	1489.48807292	1703.64590239	1742.39797874	2016.4539376	2509.2140908	3759.39824451
1	11.7925533746	16.0082159378	16.2456840048	16.8605265671	24.719450546	28.2440013787	28.9889453089	33.3896665973	35.539385459	45.5706084665	45.9879849574	50.0472914343	50.8819552942	52.1337660339	56.6338522805	57.8839071309	60.0971482022	63.9308602878	67.5203306774	69.8206135739	70.9120014421	71.3944225886	77.1108651705	78.4642284911	82.0336659314	84.5123175692	86.3558418692	87.2408273419	95.2505291026	97.4432067519	97.8338254491	103.952339366	120.977798259	123.80755343	132.447914283	148.996380255	156.147585697	162.030942887	163.342674784	167.21707778	168.939899604	169.032127016	175.487571553	177.139113719	180.894246265	183.823706846	194.346603594	211.856907073	228.468112268	230.407687736	233.175589187	237.865232381	256.849455852	259.521925308	285.123577726	296.445376901	298.140331758	298.881793105	301.591443792	306.257270691	320.726477046	339.146202086	350.286731639	362.51226901	398.414988475	399.852938577	467.184970189	469.41643115	487.913228592	491.543036787	533.57718624	544.004030142	549.647333566	562.418354328	576.474490592	589.735086372	616.182742172	616.427199574	619.579240211	644.127827005	683.921097337	728.123067619	729.425473176	731.721154623	739.640794726	832.706158107	885.270634466	919.616260167	933.74407687	1108.12712994	1155.76942681	1225.0109128	1241.04703259	1399.92910483	1489.48807292	1703.64590239	1742.39797874	2016.4539376	2509.2140908	3759.39824451
2	11.7925533746	16.0082159378	16.2456840048	16.8605265671	24.719450546	28.2440013787	28.9889453089	33.3896665973	35.539385459	45.5706084665	45.9879849574	50.0472914343	50.8819552942	52.1337660339	56.6338522805	57.8839071309	60.0971482022	63.9308602878	67.5203306774	69.8206135739	70.9120014421	71.3944225886	77.1108651705	78.4642284911	82.0336659314	84.5123175692	86.3558418692	87.2408273419	95.2505291026	97.4432067519	97.8338254491	103.952339366	120.977798259	123.80755343	132.447914283	148.996380255	156.147585697	162.030942887	163.342674784	167.21707778	168.939899604	169.032127016	175.487571553	177.139113719	180.894246265	183.823706846	194.346603594	211.856907073	228.468112268	230.407687736	233.175589187	237.865232381	256.849455852	259.521925308	285.123577726	296.445376901	298.140331758	298.881793105	301.591443792	306.257270691	320.726477046	339.146202086	350.286731639	362.51226901	398.414988475	399.852938577	467.184970189	469.41643115	487.913228592	491.543036787	533.57718624	544.004030142	549.647333566	562.418354328	576.474490592	589.735086372	616.182742172	616.427199574	619.579240211	644.127827005	683.921097337	728.123067619	729.425473176	731.721154623	739.640794726	832.706158107	885.270634466	919.616260167	933.74407687	1108.12712994	1155.76942681	1225.0109128	1241.04703259	1399.92910483	1489.48807292	1703.64590239	1742.39797874	2016.4539376	2509.2140908	3759.39824451
3	11.7925533746	16.0082159378	16.245675329	16.8605265671	24.7194434938	28.243998922	28.9889453089	33.389666071	35.5393778784	45.5706084665	45.9879849574	50.0472860448	50.881936002	52.1337476506	56.6338506964	57.8839071309	60.0971482022	63.9308449808	67.5203212717	69.8205990995	70.9119995081	71.3944225886	77.1108617281	78.4642284911	82.0336546245	84.5122961558	86.3558371804	87.2408273419	95.2505291026	97.4431994394	97.8338254491	103.952339366	120.977772729	123.80755343	132.447914283	148.996380255	156.147585697	162.030908661	163.342674784	167.217075212	168.939899604	169.032127016	175.487571553	177.139113719	180.894246265	183.823706846	194.346603594	211.856875897	228.468075007	230.407666468	233.175589187	237.865218258	256.849455852	259.521925308	285.123577726	296.445376901	298.140287307	298.881766183	301.591437979	306.257270691	320.726477046	339.146153819	350.286689075	362.51226901	398.414988475	399.852938577	467.184914722	469.416397752	487.913218267	491.543036787	533.57718624	544.004030142	549.647278793	562.418290622	576.474437051	589.7350252	616.182691442	616.427199574	619.579240211	644.127827005	683.921033282	728.123044823	729.425417933	731.721099535	739.640794726	832.706158107	885.270569511	919.616260167	933.74407687	1108.12712994	1155.7693473	1225.01083384	1241.04696594	1399.92902466	1489.48801217	1703.64581604	1742.39797874	2016.4539376	2509.21400293	3759.39824451
4	11.7925533746	16.0082126686	16.245675329	16.86052274	24.7194434938	28.2439955732	28.9889358974	33.3896595034	35.5393778784	45.5705984855	45.9879742765	50.0472860448	50.881936002	52.1337476506	56.6338506964	57.8839049402	60.0971392058	63.9308449808	67.5203212717	69.8205990995	70.911991907	71.3944113905	77.1108607917	78.4642159701	82.0336546245	84.5122961558	86.3558371804	87.2408102443	95.2505291026	97.4431994394	97.8338097967	103.952324733	120.977772729	123.807533154	132.447894707	148.996375066	156.147585697	162.030908661	163.342656623	167.217075212	168.939878542	169.032127016	175.487550293	177.139113719	180.894221878	183.823706846	194.346583749	211.856875897	228.468075007	230.407666468	233.175555535	237.865218258	256.849455837	259.521925308	285.123551895	296.445340512	298.140287307	298.881766183	301.591426595	306.257252305	320.726450508	339.146153819	350.286689075	362.512239119	398.414956375	399.852904892	467.184914722	469.416397752	487.913218267	491.543036787	533.577161598	544.003992215	549.647278793	562.418290622	576.474437051	589.7350252	616.182691442	616.427166314	619.579186732	644.127777069	683.921033282	728.123044823	729.425417933	731.721099535	739.64074502	832.70610604	885.270569511	919.616193288	933.744030862	1108.12706529	1155.7693473	1225.01083384	1241.04696594	1399.92902466	1489.48801217	1703.64581604	1742.39789154	2016.4538578	2509.21400293	3759.3981457
5	11.7925533746	16.0082126686	16.2456742232	16.86052274	24.7194427495	28.2439955732	28.9889358974	33.3896595034	35.5393778784	45.5705984855	45.9879742765	50.0472860448	50.881936002	52.1337476506	56.633848252	57.8839049402	60.0971392058	63.9308449808	67.5203205562	69.8205990995	70.911991907	71.3944113905	77.1108607917	78.4642159701	82.0336543233	84.5122961558	86.3558335454	87.2408102443	95.2505291026	97.4431994394	97.8338097967	103.952324733	120.977772729	123.807533154	132.447894707	148.996375066	156.147585697	162.030908661	163.342656623	167.217070497	168.939878542	169.032127016	175.487550293	177.139113719	180.894221878	183.823706846	194.346583749	211.856869918	228.468073583	230.407660729	233.175555535	237.865218258	256.849455837	259.521925308	285.123551895	296.445340512	298.140287307	298.881756737	301.591426595	306.257252305	320.726450508	339.146153819	350.286683982	362.512239119	398.414956375	399.852904892	467.184914722	469.416386412	487.913212028	491.543036787	533.577161598	544.003992215	549.647269003	562.418290622	576.474423192	589.735019239	616.182686187	616.427166314	619.579186732	644.127777069	683.921030909	728.123028458	729.42539803	731.721089342	739.64074502	832.70610604	885.270555369	919.616193288	933.744030862	1108.12706529	1155.76934638	1225.0108318	1241.04695115	1399.92901582	1489.48797786	1703.6458028	1742.39789154	2016.4538578	2509.21397339	3759.3981457
6	11.7925513571	16.0082126686	16.2456742232	16.86052274	24.7194427495	28.2439955732	28.9889358974	33.3896595034	35.5393778784	45.5705984855	45.9879742765	50.0472860448	50.881936002	52.1337476506	56.633848252	57.8838998896	60.0971392058	63.9308449808	67.5203205562	69.8205990995	70.911991907	71.3944113905	77.1108607917	78.4642159701	82.0336543233	84.5122961558	86.3558335454	87.2408102443	95.250521596	97.4431994394	97.8338097967	103.952324733	120.977772729	123.807533154	132.447894707	148.996371264	156.147579596	162.030908661	163.342656623	167.217070497	168.939878542	169.032122797	175.487550293	177.139108197	180.894221878	183.823697486	194.346583749	211.856869918	228.468073583	230.407660729	233.175555535	237.865218258	256.849447635	259.521915815	285.123551895	296.445340512	298.140287307	298.881756737	301.591426595	306.257252305	320.726450508	339.146153819	350.286683982	362.512239119	398.414956375	399.852904892	467.184914722	469.416386412	487.913212028	491.543025468	533.577151253	544.003992215	549.647269003	562.418290622	576.474423192	589.735019239	616.182686187	616.427166314	619.579186732	644.127777069	683.921030909	728.123028458	729.42539803	731.721089342	739.64074502	832.70610604	885.270555369	919.616193288	933.744030862	1108.12706529	1155.76934638	1225.0108318	1241.04695115	1399.92901582	1489.48797786	1703.6458028	1742.39789154	2016.4538578	2509.21397339	3759.3981457
7	11.7925513571	16.0082126686	16.2456742232	16.86052274	24.7194427495	28.2439955732	28.9889358974	33.3896595034	35.5393778784	45.5705984855	45.9879742765	50.0472860448	50.881936002	52.1337476506	56.6338478771	57.8838998896	60.0971392058	63.9308449808	67.5203205562	69.8205990995	70.911991907	71.3944113905	77.1108607917	78.4642159701	82.0336543233	84.5122961558	86.3558335454	87.2408102443	95.250521596	97.4431994394	97.8338097967	103.952324733	120.977772729	123.807533154	132.447894707	148.996371264	156.147579596	162.030908661	163.342656623	167.217070497	168.939878542	169.032122797	175.487550293	177.139107802	180.894221878	183.823697486	194.346583749	211.856869918	228.468073583	230.407660729	233.175555535	237.865218258	256.849447635	259.521915815	285.123551895	296.445340512	298.140287307	298.881756737	301.591426595	306.257252305	320.726450508	339.146153819	350.286683982	362.512239119	398.414956375	399.852904892	467.184914722	469.416386412	487.913212028	491.543025468	533.577151253	544.003992215	549.647269003	562.418290622	576.474423192	589.735019239	616.182686187	616.427166314	619.579186732	644.127777069	683.921030909	728.123028458	729.42539803	731.721089342	739.64074502	832.70610604	885.270555369	919.616193288	933.744030862	1108.12706529	1155.76934638	1225.0108318	1241.04695115	1399.92901582	1489.48797786	1703.6458028	1742.39789154	2016.4538578	2509.21397339	3759.3981457
8	11.7925513571	16.008208746	16.2456742232	16.8605185655	24.7194427495	28.2439955732	28.9889321475	33.3896590019	35.5393778587	45.5705984855	45.9879678075	50.0472860448	50.881936002	52.1337476506	56.6338478771	57.8838998896	60.0971392058	63.9308449808	67.5203205562	69.8205990995	70.9119883154	71.3944113905	77.1108548491	78.4642159701	82.0336543233	84.5122961558	86.3558319041	87.2408102443	95.250521596	97.4431872495	97.8337984903	103.95231463	120.977772729	123.807520648	132.447883544	148.996371264	156.147579596	162.030908661	163.342633139	167.217070497	168.939865923	169.032122797	175.487543046	177.139107802	180.894221878	183.823697486	194.346574592	211.856869918	228.468073583	230.407660729	233.175544565	237.86519575	256.849447635	259.521915815	285.123551895	296.445340512	298.140287307	298.881756737	301.591393097	306.257252305	320.726450508	339.146153819	350.286683982	362.512219137	398.414954309	399.85288145	467.184914722	469.416386412	487.913212028	491.543025468	533.577151253	544.003946446	549.647269003	562.418290622	576.474423192	589.735019239	616.182686187	616.427166314	619.579155835	644.127734306	683.921030909	728.123028458	729.42539803	731.721089342	739.640705319	832.706055142	885.270555369	919.616193288	933.743946857	1108.12706069	1155.76934638	1225.0108318	1241.04695115	1399.92901582	1489.48797786	1703.6458028	1742.3977925	2016.45374202	2509.21397339	3759.39787349
9	11.7925513571	16.008208746	16.2456742232	16.8605185655	24.7194427495	28.2439955732	28.9889321475	33.3896590019	35.5393777991	45.5705984855	45.9879678075	50.0472860448	50.881936002	52.1337476506	56.6338478771	57.8838998896	60.0971392058	63.9308449808	67.5203205562	69.8205990995	70.9119883154	71.3944113905	77.1108548491	78.4642159701	82.0336543233	84.5122961558	86.3558311391	87.2408102443	95.250521596	97.4431872495	97.8337984903	103.95231463	120.977772729	123.807520648	132.447883544	148.996371264	156.147579596	162.030908661	163.342633139	167.217070497	168.939865923	169.032122797	175.487543046	177.139107802	180.894221878	183.823697486	194.346574592	211.856869918	228.468073583	230.407660729	233.175544565	237.86519575	256.849447635	259.521915815	285.123551895	296.445340512	298.140287307	298.881756737	301.591393097	306.257252305	320.726450508	339.146153819	350.286683982	362.512219137	398.414954309	399.85288145	467.184914722	469.416386412	487.913212028	491.543025468	533.577151253	544.003946446	549.647269003	562.418290622	576.474423192	589.735019239	616.182686187	616.427166314	619.579155835	644.127734306	683.921030909	728.123028458	729.42539803	731.721089342	739.640705319	832.706055142	885.270555369	919.616193288	933.743946857	1108.12706069	1155.76934638	1225.0108318	1241.04695115	1399.92901582	1489.48797786	1703.6458028	1742.3977925	2016.45374202	2509.21397339	3759.39787349
