0	67.5246545858	111.998132407	129.982567613	153.789376505	159.529261288	193.056642135	198.747747817	208.881829051	265.169678411	269.074032451	295.998884781	324.617868863	354.761389664	355.486520564	376.079956169	435.977565501	458.588783555	522.984759794	560.249894223	575.085427072	577.791288494	594.520003498	594.603332239	604.80653979	635.600376713	655.862199633	666.869693061	671.048816638	678.410685922	682.728669746	695.643437022	705.266230036	717.559799223	756.937710735	761.12648401	788.435603257	801.150902888	828.010857411	832.226285723	870.646156082	875.255708841	926.169971216	939.037353036	1050.21558069	1066.59761195	1098.26639134	1123.63860759	1128.20994694	1131.04502427	1163.97950611	1188.706386	1198.56777029	1220.08678479	1280.66356725	1308.84649005	1339.21989594	1379.49453996	1395.85110779	1414.56399257	1441.19463514	1452.21951152	1474.25303588	1476.13358067	1482.13232103	1484.07746142	1536.80113883	1616.26256022	1621.98804842	1624.63891257	1661.55557398	1663.42129436	1734.7264851	1760.66741655	1812.88276028	1841.74465278	1857.11182027	1882.30966114	1899.9312197	1911.27943546	1973.51049741	2007.05673517	2050.29272864	2071.98546641	2136.62655522	2156.15724948	2171.87140917	2208.23474406	2244.2018783	2398.21841329	2407.6445962	2486.88074127	2548.32752809	2813.69268999	2936.7343084	3151.07933017	3248.09888232	3494.70503764	3636.02117696	4205.86157068	4298.95032793
1	67.5246545858	111.998132407	129.982567613	153.789376505	159.529261288	193.056642135	198.747747817	208.881829051	265.169678411	269.074032451	295.998884781	324.617868863	354.761389664	355.486520564	376.079956169	435.977565501	458.588783555	522.984759794	560.249894223	575.085427072	577.791288494	594.520003498	594.603332239	604.80653979	635.600376713	655.862199633	666.869693061	671.048816638	678.410685922	682.728669746	695.643437022	705.266230036	717.559799223	756.937710735	761.12648401	788.435603257	801.150902888	828.010857411	832.226285723	870.646156082	875.255708841	926.169971216	939.037353036	1050.21558069	1066.59761195	1098.26639134	1123.63860759	1128.20994694	1131.04502427	1163.97950611	1188.706386	1198.56777029	1220.08678479	1280.66356725	1308.84649005	1339.21989594	1379.49453996	1395.85110779	1414.56399257	1441.19463514	1452.21951152	1474.25303588	1476.13358067	1482.13232103	1484.07746142	1536.80113883	1616.26256022	1621.98804842	1624.63891257	1661.55557398	1663.42129436	1734.7264851	1760.66741655	1812.88276028	1841.74465278	1857.11182027	1882.30966114	1899.9312197	1911.27943546	1973.51049741	2007.05673517	2050.29272864	2071.98546641	2136.62655522	2156.15724948	2171.87140917	2208.23474406	2244.2018783	2398.21841329	2407.6445962	2486.88074127	2548.32752809	2813.69268999	2936.7343084	3151.07933017	3248.09888232	3494.70503764	3636.02117696	4205.86157068	4298.95032793
2	67.5246545858	111.998132407	129.982567613	153.789376505	159.529261288	193.056642135	198.747747817	208.881829051	265.169678411	269.074032451	295.998884781	324.617868863	354.761389664	355.486520564	376.079956169	435.977565501	458.588783555	522.984759794	560.249894223	575.085427072	577.791288494	594.520003498	594.603332239	604.80653979	635.600376713	655.862199633	666.869693061	671.048816638	678.410685922	682.728669746	695.643437022	705.266230036	717.559799223	756.937710735	761.12648401	788.435603257	801.150902888	828.010857411	832.226285723	870.646156082	875.255708841	926.169971216	939.037353036	1050.21558069	1066.59761195	1098.26639134	1123.63860759	1128.20994694	1131.04502427	1163.97950611	1188.706386	1198.56777029	1220.08678479	1280.66356725	1308.84649005	1339.21989594	1379.49453996	1395.85110779	1414.56399257	1441.19463514	1452.21951152	1474.25303588	1476.13358067	1482.13232103	1484.07746142	1536.80113883	1616.26256022	1621.98804842	1624.63891257	1661.55557398	1663.42129436	1734.7264851	1760.66741655	1812.88276028	1841.74465278	1857.11182027	1882.30966114	1899.9312197	1911.27943546	1973.51049741	2007.05673517	2050.29272864	2071.98546641	2136.62655522	2156.15724948	2171.87140917	2208.23474406	2244.2018783	2398.21841329	2407.6445962	2486.88074127	2548.32752809	2813.69268999	2936.7343084	3151.07933017	3248.09888232	3494.70503764	3636.02117696	4205.86157068	4298.95032793
3	67.5246411505	111.998114491	129.982567613	153.789376505	159.529248089	193.056642135	198.747716564	208.881808354	265.169678411	269.074032451	295.998872322	324.617857261	354.761368435	355.48648003	376.079929822	435.977529116	458.588768699	522.984722753	560.249848355	575.085398752	577.791260583	594.520003498	594.603276029	604.806502018	635.600327119	655.862199633	666.869648429	671.048816638	678.410641457	682.728617852	695.643377459	705.266203609	717.559747951	756.937649083	761.126430919	788.435549111	801.150856465	828.010830124	832.226261846	870.646097175	875.255645227	926.1699394	939.037297026	1050.21550655	1066.59754624	1098.26632961	1123.63855054	1128.20988663	1131.04495871	1163.97943524	1188.70630698	1198.56772663	1220.08670744	1280.663496	1308.84643881	1339.21982384	1379.49448757	1395.85103726	1414.56393458	1441.19456128	1452.21945852	1474.25295638	1476.13352809	1482.13223599	1484.07738816	1536.80105709	1616.26250634	1621.98796389	1624.63882812	1661.55549438	1663.4212282	1734.72639037	1760.66736222	1812.88267322	1841.74458256	1857.1117589	1882.30958268	1899.93117734	1911.2793542	1973.51040625	2007.05664099	2050.29264066	2071.98538631	2136.6264658	2156.15715625	2171.8713251	2208.23464905	2244.20179112	2398.2183206	2407.64450003	2486.88065335	2548.32742897	2813.69260114	2936.73422244	3151.07923382	3248.09878355	3494.70494721	3636.02108155	4205.8614658	4298.95024488
4	67.5246411505	111.998114491	129.982565902	153.789376505	159.529248089	193.056642135	198.747716564	208.881808354	265.169678411	269.074032451	295.998872322	324.617857261	354.761368435	355.48648003	376.079929822	435.977529116	458.588768699	522.984722753	560.249848355	575.085398752	577.791260583	594.520003498	594.603276029	604.806502018	635.600327119	655.862199633	666.869648429	671.048816638	678.410641457	682.728617852	695.643377459	705.266203609	717.559747951	756.937649083	761.126430919	788.435549111	801.150856465	828.010830124	832.226261846	870.646097175	875.255645227	926.1699394	939.037297026	1050.21550655	1066.59754624	1098.26632961	1123.63855054	1128.20988663	1131.04495871	1163.97943524	1188.70630698	1198.56772663	1220.08670744	1280.663496	1308.84643881	1339.21982384	1379.49448757	1395.85103726	1414.56393458	1441.19456128	1452.21945852	1474.25295638	1476.13352809	1482.13223599	1484.07738816	1536.80105709	1616.26250634	1621.98796389	1624.63882812	1661.55549438	1663.4212282	1734.72639037	1760.66736222	1812.88267322	1841.74458256	1857.1117589	1882.30958268	1899.93117734	1911.2793542	1973.51040625	2007.05664099	2050.29264066	2071.98538631	2136.6264658	2156.15715625	2171.8713251	2208.23464905	2244.20179112	2398.2183206	2407.64450003	2486.88065335	2548.32742897	2813.69260114	2936.73422244	3151.07923382	3248.09878355	3494.70494721	3636.02108155	4205.8614658	4298.95024488
5	67.5246411505	111.998114491	129.982565902	153.789376505	159.529244679	193.056642135	198.747716564	208.881808354	265.169678411	269.074032451	295.99887081	324.617854667	354.761362802	355.48648003	376.079925365	435.977529116	458.588766699	522.984722753	560.249843242	575.085397039	577.791251318	594.520003498	594.603270534	604.806501001	635.60031806	655.862199633	666.869648429	671.048816638	678.410627897	682.728614728	695.64337515	705.266195153	717.559741911	756.937649083	761.126427962	788.435543642	801.150854313	828.010823081	832.226247598	870.646097175	875.255642876	926.169921526	939.037291466	1050.21550655	1066.59754624	1098.26631465	1123.63853845	1128.20987068	1131.04494677	1163.97942657	1188.70630698	1198.56771555	1220.08669978	1280.66348702	1308.84641517	1339.21980998	1379.49446742	1395.85101103	1414.56391319	1441.19454142	1452.21943459	1474.25294432	1476.1334982	1482.13222631	1484.07737566	1536.80104601	1616.26248446	1621.98795716	1624.63881878	1661.55547839	1663.42119951	1734.72639037	1760.66733445	1812.88265773	1841.7445422	1857.11172371	1882.30956009	1899.93114716	1911.27933283	1973.51039616	2007.05663625	2050.2926182	2071.98536448	2136.62644391	2156.15713937	2171.87130095	2208.23463694	2244.201758	2398.21829556	2407.64447898	2486.88062625	2548.32741417	2813.69256042	2936.73417413	3151.07919125	3248.0987609	3494.70490184	3636.02103988	4205.86143249	4298.95017689
6	67.5246411505	111.998114491	129.982564151	153.789370255	159.529244679	193.056630963	198.747716564	208.881808354	265.169670563	269.074023883	295.99887081	324.617854667	354.761362802	355.48648003	376.079925365	435.977529116	458.588766699	522.984722753	560.249843242	575.085397039	577.791251318	594.51998973	594.603270534	604.806501001	635.60031806	655.862190759	666.869648429	671.048802557	678.410627897	682.728614728	695.64337515	705.266195153	717.559741911	756.937649083	761.126427962	788.435543642	801.150854313	828.010823081	832.226247598	870.646097175	875.255642876	926.169921526	939.037291466	1050.21550655	1066.59754624	1098.26631465	1123.63853845	1128.20987068	1131.04494677	1163.97942657	1188.70630698	1198.56771555	1220.08669978	1280.66348702	1308.84641517	1339.21980998	1379.49446742	1395.85101103	1414.56391319	1441.19454142	1452.21943459	1474.25294432	1476.1334982	1482.13222631	1484.07737566	1536.80104601	1616.26248446	1621.98795716	1624.63881878	1661.55547839	1663.42119951	1734.72639037	1760.66733445	1812.88265773	1841.7445422	1857.11172371	1882.30956009	1899.93114716	1911.27933283	1973.51039616	2007.05663625	2050.2926182	2071.98536448	2136.62644391	2156.15713937	2171.87130095	2208.23463694	2244.201758	2398.21829556	2407.64447898	2486.88062625	2548.32741417	2813.69256042	2936.73417413	3151.07919125	3248.0987609	3494.70490184	3636.02103988	4205.86143249	4298.95017689
7	67.5246411505	111.998114491	129.982564101	153.789370255	159.529244679	193.056630963	198.747716564	208.881808354	265.169670563	269.074023883	295.99887081	324.617854667	354.761362802	355.48648003	376.079925365	435.977529116	458.588766699	522.984722753	560.249843242	575.085397039	577.791251318	594.51998973	594.603270534	604.806501001	635.60031806	655.862190759	666.869648429	671.048802557	678.410627897	682.728614728	695.64337515	705.266195153	717.559741911	756.937649083	761.126427962	788.435543642	801.150854313	828.010823081	832.226247598	870.646097175	875.255642876	926.169921526	939.037291466	1050.21550655	1066.59754624	1098.26631465	1123.63853845	1128.20987068	1131.04494677	1163.97942657	1188.70630698	1198.56771555	1220.08669978	1280.66348702	1308.84641517	1339.21980998	1379.49446742	1395.85101103	1414.56391319	1441.19454142	1452.21943459	1474.25294432	1476.1334982	1482.13222631	1484.07737566	1536.80104601	1616.26248446	1621.98795716	1624.63881878	1661.55547839	1663.42119951	1734.72639037	1760.66733445	1812.88265773	1841.7445422	1857.11172371	1882.30956009	1899.93114716	1911.27933283	1973.51039616	2007.05663625	2050.2926182	2071.98536448	2136.62644391	2156.15713937	2171.87130095	2208.23463694	2244.201758	2398.21829556	2407.64447898	2486.88062625	2548.32741417	2813.69256042	2936.73417413	3151.07919125	3248.0987609	3494.70490184	3636.02103988	4205.86143249	4298.95017689
8	67.5246411505	111.998114491	129.982564101	153.789370255	159.529244679	193.056630963	198.747716564	208.881808354	265.169670563	269.074023883	295.99887081	324.617854667	354.761362802	355.48648003	376.079925365	435.977529116	458.588766699	522.984722753	560.249843242	575.085397039	577.791251318	594.51998973	594.603270534	604.806501001	635.60031806	655.862190759	666.869648429	671.048802557	678.410627897	682.728614728	695.64337515	705.266195153	717.559741911	756.937649083	761.126427962	788.435543642	801.150854313	828.010823081	832.226247598	870.646097175	875.255642876	926.169921526	939.037291466	1050.21550655	1066.59754624	1098.26631465	1123.63853845	1128.20987068	1131.04494677	1163.97942657	1188.70630698	1198.56771555	1220.08669978	1280.66348702	1308.84641517	1339.21980998	1379.49446742	1395.85101103	1414.56391319	1441.19454142	1452.21943459	1474.25294432	1476.1334982	1482.13222631	1484.07737566	1536.80104601	1616.26248446	1621.98795716	1624.63881878	1661.55547839	1663.42119951	1734.72639037	1760.66733445	1812.88265773	1841.7445422	1857.11172371	1882.30956009	1899.93114716	1911.27933283	1973.51039616	2007.05663625	2050.2926182	2071.98536448	2136.62644391	2156.15713937	2171.87130095	2208.23463694	2244.201758	2398.21829556	2407.64447898	2486.88062625	2548.32741417	2813.69256042	2936.73417413	3151.07919125	3248.0987609	3494.70490184	3636.02103988	4205.86143249	4298.95017689
9	67.5246411505	111.998114491	129.982564101	153.789370255	159.529244679	193.056630963	198.747716564	208.881808354	265.169670563	269.074023883	295.99887081	324.617854667	354.761362802	355.48648003	376.079925365	435.977529116	458.588766699	522.984722753	560.249843242	575.085397039	577.791251318	594.51998973	594.603270534	604.806501001	635.60031806	655.862190759	666.869648429	671.048802557	678.410627897	682.728614728	695.64337515	705.266195153	717.559741911	756.937649083	761.126427962	788.435543642	801.150854313	828.010823081	832.226247598	870.646097175	875.255642876	926.169921526	939.037291466	1050.21550655	1066.59754624	1098.26631465	1123.63853845	1128.20987068	1131.04494677	1163.97942657	1188.70630698	1198.56771555	1220.08669978	1280.66348702	1308.84641517	1339.21980998	1379.49446742	1395.85101103	1414.56391319	1441.19454142	1452.21943459	1474.25294432	1476.1334982	1482.13222631	1484.07737566	1536.80104601	1616.26248446	1621.98795716	1624.63881878	1661.55547839	1663.42119951	1734.72639037	1760.66733445	1812.88265773	1841.7445422	1857.11172371	1882.30956009	1899.93114716	1911.27933283	1973.51039616	2007.05663625	2050.2926182	2071.98536448	2136.62644391	2156.15713937	2171.87130095	2208.23463694	2244.201758	2398.21829556	2407.64447898	2486.88062625	2548.32741417	2813.69256042	2936.73417413	3151.07919125	3248.0987609	3494.70490184	3636.02103988	4205.86143249	4298.95017689
